b_leimbach;Leimbach;;;;;;;;;;;;x
b_leina;Leina;;;;;;;;;;;;x
b_leinstetten;Leinstetten;;;;;;;;;;;;x
b_leisel;Leisel;;;;;;;;;;;;x
b_lemselo;Lemselo;;;;;;;;;;;;x
b_lemselo2;Lemselo;;;;;;;;;;;;x
b_lengefeld;Lengefeld;;;;;;;;;;;;x
b_lent;Lent;;;;;;;;;;;;x
b_leuna;Leuna;;;;;;;;;;;;x
b_leupoldsgrun;Leupoldsgrun;;;;;;;;;;;;x
b_levudaldorf2;Levudaldorf;;;;;;;;;;;;x
b_lidskog;Lidskog;;;;;;;;;;;;x
b_liebschutz;Liebschutz;;;;;;;;;;;;x
b_lienen;Lienen;;;;;;;;;;;;x
b_lightvale;Lightvale;;;;;;;;;;;;x
b_limburgerhof;Limburgerhof;;;;;;;;;;;;x
b_limpertsberg;Limpertsberg;;;;;;;;;;;;x
b_lippertshofen;Lippertshofen;;;;;;;;;;;;x
b_lipphugel;Lipphugel;;;;;;;;;;;;x
b_lipprechterode;Lipprechterode;;;;;;;;;;;;x
b_littlesurge;Littlesurge;;;;;;;;;;;;x
b_lochschwab;Lochschwab;;;;;;;;;;;;x
b_lodla;Lodla;;;;;;;;;;;;x
b_loftahammar;Loftahammar;;;;;;;;;;;;x
b_lohrheim;Lohrheim;;;;;;;;;;;;x
b_lohrsdorf;Lohrsdorf;;;;;;;;;;;;x
b_loitz;Loitz;;;;;;;;;;;;x
b_lombach;Lombach;;;;;;;;;;;;x
b_longbluff;Longbluff;;;;;;;;;;;;x
b_lonsheim;Lonsheim;;;;;;;;;;;;x
b_lostpockets;Lostpockets;;;;;;;;;;;;x
b_lovenich;Lovenich;;;;;;;;;;;;x
b_lovunden;Lovunden;;;;;;;;;;;;x
b_lubbenau;Lubbenau;;;;;;;;;;;;x
b_lubbenau2;Lubbenau;;;;;;;;;;;;x
b_lubtheen;Lubtheen;;;;;;;;;;;;x
b_lubz;Lubz;;;;;;;;;;;;x
b_luchtringen;Luchtringen;;;;;;;;;;;;x
b_luckenwalde;Luckenwalde;;;;;;;;;;;;x
b_luckenwalde2;Luckenwalde;;;;;;;;;;;;x
b_ludenhausen;Ludenhausen;;;;;;;;;;;;x
b_ludwigsfelde;Ludwigsfelde;;;;;;;;;;;;x
b_ludwigsfelde2;Ludwigsfelde;;;;;;;;;;;;x
b_ludwigshohe;Ludwigshohe;;;;;;;;;;;;x
b_ludwigslust;Ludwigslust;;;;;;;;;;;;x
b_lugazar;Lugazar;;;;;;;;;;;;x
b_luisenthal;Luisenthal;;;;;;;;;;;;x
b_lump-krooper;Lump-Krooper;;;;;;;;;;;;x
b_lumpzig;Lumpzig;;;;;;;;;;;;x
b_lums;Lums;;;;;;;;;;;;x
b_lunebach;Lunebach;;;;;;;;;;;;x
b_lussen;Lussen;;;;;;;;;;;;x
b_lutjewolde;Lutjewolde;;;;;;;;;;;;x
b_lutter;Lutter;;;;;;;;;;;;x
b_luvehult;Luvehult;;;;;;;;;;;;x
b_lye;Lye;;;;;;;;;;;;x
b_machtlfing;Machtlfing;;;;;;;;;;;;x
b_machum;Machum;;;;;;;;;;;;x
b_mahring;Mahring;;;;;;;;;;;;x
b_mainleus;Mainleus;;;;;;;;;;;;x
b_mainroth;Mainroth;;;;;;;;;;;;x
b_maitis;Maitis;;;;;;;;;;;;x
b_malchin2;Malchin;;;;;;;;;;;;x
b_malchow;Malchow;;;;;;;;;;;;x
b_malsburg;Malsburg;;;;;;;;;;;;x
b_marbach;Marbach;;;;;;;;;;;;x
b_marbourg;Marbourg;;;;;;;;;;;;x
b_marburg2;Marburg;;;;;;;;;;;;x
b_marienhausen;Marienhausen;;;;;;;;;;;;x
b_marienheim;Marienheim;;;;;;;;;;;;x
b_marienloh;Marienloh;;;;;;;;;;;;x
b_marklkofen;Marklkofen;;;;;;;;;;;;x
b_marksuhl;Marksuhl;;;;;;;;;;;;x
b_markt_einersheim;Markt Einersheim;;;;;;;;;;;;x
b_marktbergel;Marktbergel;;;;;;;;;;;;x
b_marktgraitz;Marktgraitz;;;;;;;;;;;;x
b_marktlustenau;Marktlustenau;;;;;;;;;;;;x
b_marktrodach;Marktrodach;;;;;;;;;;;;x
b_marlishausen;Marlishausen;;;;;;;;;;;;x
b_marlow;Marlow;;;;;;;;;;;;x
b_marnach;Marnach;;;;;;;;;;;;x
b_martinroda;Martinroda;;;;;;;;;;;;x
b_masbeck;Masbeck;;;;;;;;;;;;x
b_masserberg;Masserberg;;;;;;;;;;;;x
b_mastholte;Mastholte;;;;;;;;;;;;x
b_mauchen2;Mauchen;;;;;;;;;;;;x
b_maxxkron;Maxxkron;;;;;;;;;;;;x
b_mayen;Mayen;;;;;;;;;;;;x
b_meckenhausen;Meckenhausen;;;;;;;;;;;;x
b_medebach;Medebach;;;;;;;;;;;;x
b_medelhof;Medelhof;;;;;;;;;;;;x
b_meene;Meene;;;;;;;;;;;;x
b_mehlmeisel;Mehlmeisel;;;;;;;;;;;;x
b_meidelstetten;Meidelstetten;;;;;;;;;;;;x
b_meinborn;Meinborn;;;;;;;;;;;;x
b_meispelt;Meispelt;;;;;;;;;;;;x
b_meitingen;Meitingen;;;;;;;;;;;;x
b_mellekfelden;Mellekfelden;;;;;;;;;;;;x
b_mellingen;Mellingen;;;;;;;;;;;;x
b_memmelsdorf;Memmelsdorf;;;;;;;;;;;;x
b_memmingerberg;Memmingerberg;;;;;;;;;;;;x
b_merken;Merken;;;;;;;;;;;;x
b_merkershausen;Merkershausen;;;;;;;;;;;;x
b_merkholz;Merkholz;;;;;;;;;;;;x
b_mertert;Mertert;;;;;;;;;;;;x
b_merzig;Merzig;;;;;;;;;;;;x
b_merzig2;Merzig;;;;;;;;;;;;x
b_messerich;Messerich;;;;;;;;;;;;x
b_messinghof2;Messinghof;;;;;;;;;;;;x
b_metzels;Metzels;;;;;;;;;;;;x
b_michelau;Michelau;;;;;;;;;;;;x
b_michelbouch;Michelbouch;;;;;;;;;;;;x
b_michelfeld;Michelfeld;;;;;;;;;;;;x
b_michelrieth;Michelrieth;;;;;;;;;;;;x
b_michelwinnaden;Michelwinnaden;;;;;;;;;;;;x
b_millingen;Millingen;;;;;;;;;;;;x
b_milt;Milt;;;;;;;;;;;;x
b_milz;Milz;;;;;;;;;;;;x
b_mirow2;Mirow;;;;;;;;;;;;x
b_mittbach;Mittbach;;;;;;;;;;;;x
b_mittelstille;Mittelstille;;;;;;;;;;;;x
b_mittelstreu;Mittelstreu;;;;;;;;;;;;x
b_mitterskirchen;Mitterskirchen;;;;;;;;;;;;x
b_mitwitz;Mitwitz;;;;;;;;;;;;x
b_mockern;Mockern;;;;;;;;;;;;x
b_mohlsdorf;Mohlsdorf;;;;;;;;;;;;x
b_mohra;Mohra;;;;;;;;;;;;x
b_mohren;Mohren;;;;;;;;;;;;x
b_mohrenbach;Mohrenbach;;;;;;;;;;;;x
b_molbitz;Molbitz;;;;;;;;;;;;x
b_molln;Molln;;;;;;;;;;;;x
b_molschleben;Molschleben;;;;;;;;;;;;x
b_molsdorf;Molsdorf;;;;;;;;;;;;x
b_molzhain;Molzhain;;;;;;;;;;;;x
b_monnerich;Monnerich;;;;;;;;;;;;x
b_montabaur;Montabaur;;;;;;;;;;;;x
b_moos;Moos;;;;;;;;;;;;x
b_moosbach;Moosbach;;;;;;;;;;;;x
b_moosbrunn;Moosbrunn;;;;;;;;;;;;x
b_moosinning;Moosinning;;;;;;;;;;;;x
b_morbach;Morbach;;;;;;;;;;;;x
b_morrlen;Morrlen;;;;;;;;;;;;x
b_morsbach;Morsbach;;;;;;;;;;;;x
b_mosbach;Mosbach;;;;;;;;;;;;x
b_moschlitz;Moschlitz;;;;;;;;;;;;x
b_moselkern;Moselkern;;;;;;;;;;;;x
b_mosswater;Mosswater;;;;;;;;;;;;x
b_mosswoods;Mosswoods;;;;;;;;;;;;x
b_muckental;Muckental;;;;;;;;;;;;x
b_muhlberg;Muhlberg;;;;;;;;;;;;x
b_muhlhausen2;Muhlhausen;;;;;;;;;;;;x
b_muldestausee;Muldestausee;;;;;;;;;;;;x
b_mulheim;Mulheim;;;;;;;;;;;;x
b_mullen;Mullen;;;;;;;;;;;;x
b_mullendorf;Mullendorf;;;;;;;;;;;;x
b_mulverstedt;Mulverstedt;;;;;;;;;;;;x
b_mumsdorf;Mumsdorf;;;;;;;;;;;;x
b_munshausen;Munshausen;;;;;;;;;;;;x
b_munsing;Munsing;;;;;;;;;;;;x
b_muritz;Muritz;;;;;;;;;;;;x
b_muritz2;Muritz;;;;;;;;;;;;x
b_murlenbach;Murlenbach;;;;;;;;;;;;x
b_muthen;Muthen;;;;;;;;;;;;x
b_mutterstadt;Mutterstadt;;;;;;;;;;;;x
b_naabecker;Naabecker;;;;;;;;;;;;x
b_nachtsheim;Nachtsheim;;;;;;;;;;;;x
b_nadelwitz;Nadelwitz;;;;;;;;;;;;x
b_nagele;Nagele;;;;;;;;;;;;x
b_nagele2;Nagele;;;;;;;;;;;;x
b_nagelstedt;Nagelstedt;;;;;;;;;;;;x
b_nattenhausen;Nattenhausen;;;;;;;;;;;;x
b_naubonm;Naubonm;;;;;;;;;;;;x
b_nauen;Nauen;;;;;;;;;;;;x
b_nazza;Nazza;;;;;;;;;;;;x
b_neckarmuhlbach;Neckarmuhlbach;;;;;;;;;;;;x
b_neeritter;Neeritter;;;;;;;;;;;;x
b_neidhausen;Neidhausen;;;;;;;;;;;;x
b_neipperg;Neipperg;;;;;;;;;;;;x
b_nellingsheim;Nellingsheim;;;;;;;;;;;;x
b_nendeln;Nendeln;;;;;;;;;;;;x
b_nesselwang;Nesselwang;;;;;;;;;;;;x
b_neubrandenburg;Neubrandenburg;;;;;;;;;;;;x
b_neubrucke;Neubrucke;;;;;;;;;;;;x
b_neubrunn;Neubrunn;;;;;;;;;;;;x
b_neubukow;Neubukow;;;;;;;;;;;;x
b_neudorf;Neudorf;;;;;;;;;;;;x
b_neuenburg;Neuenburg;;;;;;;;;;;;x
b_neuendorf;Neuendorf;;;;;;;;;;;;x
b_neuhaus;Neuhaus;;;;;;;;;;;;x
b_neuhauser;Neuhauser;;;;;;;;;;;;x
b_neuhauser2;Neuhauser;;;;;;;;;;;;x
b_neuhochstein;Neuhochstein;;;;;;;;;;;;x
b_neuhutten;Neuhutten;;;;;;;;;;;;x
b_neukalen;Neukalen;;;;;;;;;;;;x
b_neukirch;Neukirch;;;;;;;;;;;;x
b_neukirchen;Neukirchen;;;;;;;;;;;;x
b_neukloster;Neukloster;;;;;;;;;;;;x
b_neumunster2;Neumunster;;;;;;;;;;;;x
b_neundorf;Neundorf;;;;;;;;;;;;x
b_neusatz;Neusatz;;;;;;;;;;;;x
b_neuses;Neuses;;;;;;;;;;;;x
b_neustadt_glewe;Neustadt Glewe;;;;;;;;;;;;x
b_neustadt;Neustadt;;;;;;;;;;;;x
b_neustrelitz;Neustrelitz;;;;;;;;;;;;x
b_neutrauchburg;Neutrauchburg;;;;;;;;;;;;x
b_neuwied;Neuwied;;;;;;;;;;;;x
b_newnesse;Newnesse;;;;;;;;;;;;x
b_nibbikswoud;Nibbikswoud;;;;;;;;;;;;x
b_niddesdorf;Niddesdorf;;;;;;;;;;;;x
b_nideggen;Nideggen;;;;;;;;;;;;x
b_niedercolpach;Niedercolpach;;;;;;;;;;;;x
b_niederdorla;Niederdorla;;;;;;;;;;;;x
b_niedereggenen;Niedereggenen;;;;;;;;;;;;x
b_niederfeulen;Niederfeulen;;;;;;;;;;;;x
b_niedergebra;Niedergebra;;;;;;;;;;;;x
b_niedergrunstedt;Niedergrunstedt;;;;;;;;;;;;x
b_niederhausen;Niederhausen;;;;;;;;;;;;x
b_niederndorf;Niederndorf;;;;;;;;;;;;x
b_niederntudorf;Niederntudorf;;;;;;;;;;;;x
b_niederpallen;Niederpallen;;;;;;;;;;;;x
b_niederpollnitz;Niederpollnitz;;;;;;;;;;;;x
b_niederraunau;Niederraunau;;;;;;;;;;;;x
b_niederrieden;Niederrieden;;;;;;;;;;;;x
b_niederrossla;Niederrossla;;;;;;;;;;;;x
b_niederschieren;Niederschieren;;;;;;;;;;;;x
b_niederschmalkalden;Niederschmalkalden;;;;;;;;;;;;x
b_niederstraten;Niederstraten;;;;;;;;;;;;x
b_niedertrebra;Niedertrebra;;;;;;;;;;;;x
b_niederwampach;Niederwampach;;;;;;;;;;;;x
b_niederwillingen;Niederwillingen;;;;;;;;;;;;x
b_nieheim;Nieheim;;;;;;;;;;;;x
b_niersbach;Niersbach;;;;;;;;;;;;x
b_nieuwegen;Nieuwegen;;;;;;;;;;;;x
b_nieuwerhoek;Nieuwerhoek;;;;;;;;;;;;x
b_nieuwerkerk;Nieuwerkerk;;;;;;;;;;;;x
b_nieuwoord;Nieuwoord;;;;;;;;;;;;x
b_nightvale;Nightvale;;;;;;;;;;;;x
b_nimblewood;Nimblewood;;;;;;;;;;;;x
b_niswijlre;Niswijlre;;;;;;;;;;;;x
b_nobdenitz;Nobdenitz;;;;;;;;;;;;x
b_nobitz;Nobitz;;;;;;;;;;;;x
b_noda;Noda;;;;;;;;;;;;x
b_nogem;Nogem;;;;;;;;;;;;x
b_noggenschwiel;Noggenschwiel;;;;;;;;;;;;x
b_nohra;Nohra;;;;;;;;;;;;x
b_norderstedt;Norderstedt;;;;;;;;;;;;x
b_nordhofen;Nordhofen;;;;;;;;;;;;x
b_nordkirchen;Nordkirchen;;;;;;;;;;;;x
b_numbrecht;Numbrecht;;;;;;;;;;;;x
b_nupeberg;Nupeberg;;;;;;;;;;;;x
b_oberahr;Oberahr;;;;;;;;;;;;x
b_oberaspach;Oberaspach;;;;;;;;;;;;x
b_oberbrand;Oberbrand;;;;;;;;;;;;x
b_oberbruch;Oberbruch;;;;;;;;;;;;x
b_oberdachstetten;Oberdachstetten;;;;;;;;;;;;x
b_obereggenen;Obereggenen;;;;;;;;;;;;x
b_obereisenbach;Obereisenbach;;;;;;;;;;;;x
b_oberellen;Oberellen;;;;;;;;;;;;x
b_obererbach;Obererbach;;;;;;;;;;;;x
b_obererstraten;Obererstraten;;;;;;;;;;;;x
b_obergebra;Obergebra;;;;;;;;;;;;x
b_oberglabach;Oberglabach;;;;;;;;;;;;x
b_oberglabach2;Oberglabach;;;;;;;;;;;;x
b_obergrochlitz;Obergrochlitz;;;;;;;;;;;;x
b_oberheldrungen;Oberheldrungen;;;;;;;;;;;;x
b_oberkerschen;Oberkerschen;;;;;;;;;;;;x
b_oberlengenhardt;Oberlengenhardt;;;;;;;;;;;;x
b_oberlindelburg;Oberlindelburg;;;;;;;;;;;;x
b_obermassfeld;Obermassfeld;;;;;;;;;;;;x
b_obermusbach;Obermusbach;;;;;;;;;;;;x
b_oberneuching;Oberneuching;;;;;;;;;;;;x
b_obernzenn;Obernzenn;;;;;;;;;;;;x
b_oberonl;Oberonl;;;;;;;;;;;;x
b_oberpreuschwitz;Oberpreuschwitz;;;;;;;;;;;;x
b_oberquembach;Oberquembach;;;;;;;;;;;;x
b_oberrammenau;Oberrammenau;;;;;;;;;;;;x
b_oberreichenbach;Oberreichenbach;;;;;;;;;;;;x
b_oberschonau;Oberschonau;;;;;;;;;;;;x
b_oberschwandorf;Oberschwandorf;;;;;;;;;;;;x
b_oberschwarzach;Oberschwarzach;;;;;;;;;;;;x
b_oberschweinbach;Oberschweinbach;;;;;;;;;;;;x
b_oberspeltach;Oberspeltach;;;;;;;;;;;;x
b_oberstadtfeld;Oberstadtfeld;;;;;;;;;;;;x
b_oberstein;Oberstein;;;;;;;;;;;;x
b_obersussbach;Obersussbach;;;;;;;;;;;;x
b_oberteisendorf;Oberteisendorf;;;;;;;;;;;;x
b_oberwampach;Oberwampach;;;;;;;;;;;;x
b_oberweid;Oberweid;;;;;;;;;;;;x
b_oberweis;Oberweis;;;;;;;;;;;;x
b_oberwildenau;Oberwildenau;;;;;;;;;;;;x
b_oberwittstadt;Oberwittstadt;;;;;;;;;;;;x
b_oberzeitldorn;Oberzeitldorn;;;;;;;;;;;;x
b_ochsenberg;Ochsenberg;;;;;;;;;;;;x
b_ochsenburg;Ochsenburg;;;;;;;;;;;;x
b_odenwaldstetten;Odenwaldstetten;;;;;;;;;;;;x
b_oebisfelde;Oebisfelde;;;;;;;;;;;;x
b_oechsen;Oechsen;;;;;;;;;;;;x
b_oeding;Oeding;;;;;;;;;;;;x
b_oelsberg;Oelsberg;;;;;;;;;;;;x
b_oelze;Oelze;;;;;;;;;;;;x
b_oerlenbach;Oerlenbach;;;;;;;;;;;;x
b_oettersdorf;Oettersdorf;;;;;;;;;;;;x
b_offnadingen;Offnadingen;;;;;;;;;;;;x
b_ohlhofen;Ohlhofen;;;;;;;;;;;;x
b_ohrnberg;Ohrnberg;;;;;;;;;;;;x
b_ohu;Ohu;;;;;;;;;;;;x
b_olbersleben;Olbersleben;;;;;;;;;;;;x
b_olingen;Olingen;;;;;;;;;;;;x
b_ollingen;Ollingen;;;;;;;;;;;;x
b_olm;Olm;;;;;;;;;;;;x
b_oorloo;Oorloo;;;;;;;;;;;;x
b_oosterwolde;Oosterwolde;;;;;;;;;;;;x
b_oppau;Oppau;;;;;;;;;;;;x
b_oppurg;Oppurg;;;;;;;;;;;;x
b_orlamunde;Orlamunde;;;;;;;;;;;;x
b_orlishausen;Orlishausen;;;;;;;;;;;;x
b_ornbau;Ornbau;;;;;;;;;;;;x
b_ortbruch;Ortbruch;;;;;;;;;;;;x
b_oschersleben;Oschersleben;;;;;;;;;;;;x
b_ossmannstedt;Ossmannstedt;;;;;;;;;;;;x
b_ostbusch;Ostbusch;;;;;;;;;;;;x
b_osterhofen;Osterhofen;;;;;;;;;;;;x
b_osterledde;Osterledde;;;;;;;;;;;;x
b_osterwick;Osterwick;;;;;;;;;;;;x
b_osterwieck;Osterwieck;;;;;;;;;;;;x
b_ostramondra;Ostramondra;;;;;;;;;;;;x
b_osweiler;Osweiler;;;;;;;;;;;;x
b_ottenhofen;Ottenhofen;;;;;;;;;;;;x
b_ottmarsbocholt;Ottmarsbocholt;;;;;;;;;;;;x
b_oudenhoorn;Oudenhoorn;;;;;;;;;;;;x
b_overbruch;Overbruch;;;;;;;;;;;;x
b_owstin;Owstin;;;;;;;;;;;;x
b_panketal;Panketal;;;;;;;;;;;;x
b_panketal2;Panketal;;;;;;;;;;;;x
b_parkstetten;Parkstetten;;;;;;;;;;;;x
b_pasewalk;Pasewalk;;;;;;;;;;;;x
b_pemfling;Pemfling;;;;;;;;;;;;x
b_penkun;Penkun;;;;;;;;;;;;x
b_pennewitz;Pennewitz;;;;;;;;;;;;x
b_penzendorf;Penzendorf;;;;;;;;;;;;x
b_penzlin2;Penzlin;;;;;;;;;;;;x
b_perach;Perach;;;;;;;;;;;;x
b_perkpolder;Perkpolder;;;;;;;;;;;;x
b_peterswald;Peterswald;;;;;;;;;;;;x
b_petingen;Petingen;;;;;;;;;;;;x
b_petten;Petten;;;;;;;;;;;;x
b_pettingen;Pettingen;;;;;;;;;;;;x
b_pfaffenhofen;Pfaffenhofen;;;;;;;;;;;;x
b_pfalzdorf;Pfalzdorf;;;;;;;;;;;;x
b_pfalzfeld;Pfalzfeld;;;;;;;;;;;;x
b_pfeffenhausen;Pfeffenhausen;;;;;;;;;;;;x
b_pfiffelbach;Pfiffelbach;;;;;;;;;;;;x
b_pfronstetten;Pfronstetten;;;;;;;;;;;;x
b_pieboda;Pieboda;;;;;;;;;;;;x
b_piesau;Piesau;;;;;;;;;;;;x
b_pinneberg;Pinneberg;;;;;;;;;;;;x
b_pintsch;Pintsch;;;;;;;;;;;;x
b_pipinsried;Pipinsried;;;;;;;;;;;;x
b_pirmasens;Pirmasens;;;;;;;;;;;;x
b_pittigen;Pittigen;;;;;;;;;;;;x
b_plakkebord;Plakkebord;;;;;;;;;;;;x
b_platen;Platen;;;;;;;;;;;;x
b_plau_am_see;Plau am See;;;;;;;;;;;;x
b_pleussen;Pleussen;;;;;;;;;;;;x
b_pleutersbach;Pleutersbach;;;;;;;;;;;;x
b_pnahl;Pnahl;;;;;;;;;;;;x
b_poggenburg;Poggenburg;;;;;;;;;;;;x
b_polling;Polling;;;;;;;;;;;;x
b_pollwitz;Pollwitz;;;;;;;;;;;;x
b_polsum;Polsum;;;;;;;;;;;;x
b_polzig;Polzig;;;;;;;;;;;;x
b_ponitz;Ponitz;;;;;;;;;;;;x
b_poonhaven;Poonhaven;;;;;;;;;;;;x
b_preetz;Preetz;;;;;;;;;;;;x
b_prenzlau;Prenzlau;;;;;;;;;;;;x
b_prenzlau2;Prenzlau;;;;;;;;;;;;x
b_pressel;Pressel;;;;;;;;;;;;x
b_pretzen;Pretzen;;;;;;;;;;;;x
b_prieze;Prieze;;;;;;;;;;;;x
b_probstried;Probstried;;;;;;;;;;;;x
b_probstzella;Probstzella;;;;;;;;;;;;x
b_prosperdorp;Prosperdorp;;;;;;;;;;;;x
b_pruppach;Pruppach;;;;;;;;;;;;x
b_pulling;Pulling;;;;;;;;;;;;x
b_putscheid;Putscheid;;;;;;;;;;;;x
b_pyrbaum;Pyrbaum;;;;;;;;;;;;x
b_quanens;Quanens;;;;;;;;;;;;x
b_quedlinburg;Quedlinburg;;;;;;;;;;;;x
b_queichhambach;Queichhambach;;;;;;;;;;;;x
b_queienfeld;Queienfeld;;;;;;;;;;;;x
b_quickborn2;Quickborn;;;;;;;;;;;;x
b_raakskog;Raakskog;;;;;;;;;;;;x
b_radehorst;Radehorst;;;;;;;;;;;;x
b_ramsdorf;Ramsdorf;;;;;;;;;;;;x
b_ramsthal;Ramsthal;;;;;;;;;;;;x
b_rannungen;Rannungen;;;;;;;;;;;;x
b_ratekau;Ratekau;;;;;;;;;;;;x
b_rathenow;Rathenow;;;;;;;;;;;;x
b_rathenow2;Rathenow;;;;;;;;;;;;x
b_rauenberg;Rauenberg;;;;;;;;;;;;x
b_rauenstein;Rauenstein;;;;;;;;;;;;x
b_rauschendorf;Rauschendorf;;;;;;;;;;;;x
b_ravenbarrel;Ravenbarrel;;;;;;;;;;;;x
b_ravnahalla;Ravnahalla;;;;;;;;;;;;x
b_rayleafs;Rayleafs;;;;;;;;;;;;x
b_raymill;Raymill;;;;;;;;;;;;x
b_raywynne;Raywynne;;;;;;;;;;;;x
b_rechtmehring;Rechtmehring;;;;;;;;;;;;x
b_rectum;Rectum;;;;;;;;;;;;x
b_rehna;Rehna;;;;;;;;;;;;x
b_reichenbach;Reichenbach;;;;;;;;;;;;x
b_reichenbuch;Reichenbuch;;;;;;;;;;;;x
b_reichenhofen;Reichenhofen;;;;;;;;;;;;x
b_reichlange;Reichlange;;;;;;;;;;;;x
b_reichmannsdorf;Reichmannsdorf;;;;;;;;;;;;x
b_reichweiler;Reichweiler;;;;;;;;;;;;x
b_reifenthal;Reifenthal;;;;;;;;;;;;x
b_reifferscheid;Reifferscheid;;;;;;;;;;;;x
b_reinbek;Reinbek;;;;;;;;;;;;x
b_reinholterode;Reinholterode;;;;;;;;;;;;x
b_reinsdorf;Reinsdorf;;;;;;;;;;;;x
b_reisbach;Reisbach;;;;;;;;;;;;x
b_reiselfingen;Reiselfingen;;;;;;;;;;;;x
b_rellin;Rellin;;;;;;;;;;;;x
b_remagen;Remagen;;;;;;;;;;;;x
b_remda;Remda;;;;;;;;;;;;x
b_remetschwiel;Remetschwiel;;;;;;;;;;;;x
b_rendsburg;Rendsburg;;;;;;;;;;;;x
b_rennertshofen;Rennertshofen;;;;;;;;;;;;x
b_rerik;Rerik;;;;;;;;;;;;x
b_reundorf;Reundorf;;;;;;;;;;;;x
b_reurieth;Reurieth;;;;;;;;;;;;x
b_reute;Reute;;;;;;;;;;;;x
b_reutershof;Reutershof;;;;;;;;;;;;x
b_reuth_bei_erendorf;Reuth bei Erendorf;;;;;;;;;;;;x
b_reutin;Reutin;;;;;;;;;;;;x
b_rhenoij;Rhenoij;;;;;;;;;;;;x
b_ribenzing;Ribenzing;;;;;;;;;;;;x
b_ribnitz_damgarten;Ribnitz Damgarten;;;;;;;;;;;;x
b_richtenberg;Richtenberg;;;;;;;;;;;;x
b_riechheim;Riechheim;;;;;;;;;;;;x
b_rieden;Rieden;;;;;;;;;;;;x
b_riedenburg;Riedenburg;;;;;;;;;;;;x
b_riedenheim;Riedenheim;;;;;;;;;;;;x
b_riederau;Riederau;;;;;;;;;;;;x
b_riedhausen;Riedhausen;;;;;;;;;;;;x
b_riedlingen;Riedlingen;;;;;;;;;;;;x
b_rijkerswoerd;Rijkerswoerd;;;;;;;;;;;;x
b_ringleben;Ringleben;;;;;;;;;;;;x
b_rinkerode;Rinkerode;;;;;;;;;;;;x
b_rinkesfort;Rinkesfort;;;;;;;;;;;;x
b_rippig;Rippig;;;;;;;;;;;;x
b_rockendorf;Rockendorf;;;;;;;;;;;;x
b_roda;Roda;;;;;;;;;;;;x
b_rodange;Rodange;;;;;;;;;;;;x
b_rodelsee;Rodelsee;;;;;;;;;;;;x
b_roden;Roden;;;;;;;;;;;;x
b_roder;Roder;;;;;;;;;;;;x
b_rodershausen;Rodershausen;;;;;;;;;;;;x
b_rollingen;Rollingen;;;;;;;;;;;;x
b_rommersheim;Rommersheim;;;;;;;;;;;;x
b_rommerskirchen;Rommerskirchen;;;;;;;;;;;;x
b_roodt;Roodt;;;;;;;;;;;;x
b_rosa;Rosa;;;;;;;;;;;;x
b_roseland;Roseland;;;;;;;;;;;;x
b_rosenharz;Rosenharz;;;;;;;;;;;;x
b_rossdorf;Rossdorf;;;;;;;;;;;;x
b_rossel;Rossel;;;;;;;;;;;;x
b_rosslau;Rosslau;;;;;;;;;;;;x
b_rotaboda;Rotaboda;;;;;;;;;;;;x
b_rothenbach;Rothenbach;;;;;;;;;;;;x
b_rothenberg;Rothenberg;;;;;;;;;;;;x
b_rothenstein;Rothenstein;;;;;;;;;;;;x
b_rottenbach;Rottenbach;;;;;;;;;;;;x
b_rottleben;Rottleben;;;;;;;;;;;;x
b_rotzel;Rotzel;;;;;;;;;;;;x
b_roxheim;Roxheim;;;;;;;;;;;;x
b_ruchsen;Ruchsen;;;;;;;;;;;;x
b_ruckeroth;Ruckeroth;;;;;;;;;;;;x
b_rudersdorf;Rudersdorf;;;;;;;;;;;;x
b_rudigershagen;Rudigershagen;;;;;;;;;;;;x
b_ruggbroder;Ruggbroder;;;;;;;;;;;;x
b_ruitsch;Ruitsch;;;;;;;;;;;;x
b_rumelaar;Rumelaar;;;;;;;;;;;;x
b_runderoth;Runderoth;;;;;;;;;;;;x
b_ruppichteroth;Ruppichteroth;;;;;;;;;;;;x
b_ruschweiler;Ruschweiler;;;;;;;;;;;;x
b_rutesheim_bahnhof;Rutesheim Bahnhof;;;;;;;;;;;;x
b_ruxleben;Ruxleben;;;;;;;;;;;;x
b_rysum;Rysum;;;;;;;;;;;;x
b_saarlouis;Saarlouis;;;;;;;;;;;;x
b_saasveld;Saasveld;;;;;;;;;;;;x
b_sachsenhausen;Sachsenhausen;;;;;;;;;;;;x
b_sachsenkam;Sachsenkam;;;;;;;;;;;;x
b_saethnor;Saethnor;;;;;;;;;;;;x
b_sailauf;Sailauf;;;;;;;;;;;;x
b_sainbach;Sainbach;;;;;;;;;;;;x
b_salomonsborn;Salomonsborn;;;;;;;;;;;;x
b_salzatal;Salzatal;;;;;;;;;;;;x
b_sandersdorf;Sandersdorf;;;;;;;;;;;;x
b_sangerhausen;Sangerhausen;;;;;;;;;;;;x
b_sankt_ingbert;Sankt Ongbert;;;;;;;;;;;;x
b_sankt_wendel;Sankt Wendel;;;;;;;;;;;;x
b_sassel;Sassel;;;;;;;;;;;;x
b_sassnitz;Sassnitz;;;;;;;;;;;;x
b_sattelstadt;Sattelstadt;;;;;;;;;;;;x
b_schaag;Schaag;;;;;;;;;;;;x
